Speaker,Session,gloss1,AOP,subj_session
Alex,010427,why,16,Alex_16
Alex,010512,ball,17,Alex_17
Alex,010512,bat,17,Alex_17
Alex,010526,a,17,Alex_17
Alex,010526,ice,17,Alex_17
Alex,010614,slow,18,Alex_18
Alex,010707,sky,19,Alex_19
Alex,010707,this,19,Alex_19
Alex,010707,blue,19,Alex_19
Alex,010707,moo,19,Alex_19
Alex,010707,hi,19,Alex_19
Alex,010726,do,19,Alex_19
Alex,010726,it,19,Alex_19
Alex,010726,dog,19,Alex_19
Alex,010726,no,19,Alex_19
Alex,010726,what,19,Alex_19
Alex,010726,is,19,Alex_19
Alex,010726,what's,19,Alex_19
Alex,010726,that,19,Alex_19
Alex,010726,pull,19,Alex_19
Alex,010726,big,19,Alex_19
Alex,010811,bye,20,Alex_20
Alex,010811,boy,20,Alex_20
Alex,010811,towel,20,Alex_20
Alex,010811,shh,20,Alex_20
Alex,010811,go,20,Alex_20
Alex,010811,yes,20,Alex_20
Alex,010811,goose,20,Alex_20
Alex,010811,duckie,20,Alex_20
Alex,010811,he's,20,Alex_20
Alex,010825,moon,20,Alex_20
Alex,010825,meow,20,Alex_20
Alex,010825,eye,20,Alex_20
Alex,010908,but,21,Alex_21
Alex,010908,ow,21,Alex_21
Alex,010908,my,21,Alex_21
Alex,010908,did,21,Alex_21
Alex,010908,he,21,Alex_21
Alex,010908,woof,21,Alex_21
Alex,010908,take,21,Alex_21
Alex,010908,quack,21,Alex_21
Alex,010922,all,21,Alex_21
Alex,010922,gone,21,Alex_21
Alex,010922,and,21,Alex_21
Alex,010922,who,21,Alex_21
Alex,010922,spoon,21,Alex_21
Alex,011006,up,22,Alex_22
Alex,011006,apple,22,Alex_22
Alex,011024,down,22,Alex_22
Alex,011024,teeth,22,Alex_22
Alex,011024,egg,22,Alex_22
Alex,011024,the,22,Alex_22
Alex,011024,you,22,Alex_22
Alex,011103,those,23,Alex_23
Alex,011103,look,23,Alex_23
Alex,011103,boat,23,Alex_23
Alex,011103,to,23,Alex_23
Alex,011103,please,23,Alex_23
Alex,011103,me,23,Alex_23
Alex,011103,see,23,Alex_23
Alex,011103,was,23,Alex_23
Alex,011117,help,23,Alex_23
Alex,011117,bowl,23,Alex_23
Alex,011117,hits,23,Alex_23
Alex,011117,we,23,Alex_23
Alex,011117,juice,23,Alex_23
Alex,011117,how,23,Alex_23
Alex,011117,milk,23,Alex_23
Alex,011117,give,23,Alex_23
Alex,011117,ya,23,Alex_23
Alex,011117,need,23,Alex_23
Alex,011117,out,23,Alex_23
Alex,011117,us,23,Alex_23
Alex,011117,she,23,Alex_23
Alex,011117,on,23,Alex_23
Alex,011127,new,23,Alex_23
Alex,011127,cut,23,Alex_23
Alex,011127,zoo,23,Alex_23
Alex,011127,mine,23,Alex_23
Alex,020102,cheese,25,Alex_25
Alex,020102,in,25,Alex_25
Alex,020200,play,26,Alex_26
Alex,020217,pig,26,Alex_26
Alex,020217,an,26,Alex_26
Alex,020217,cake,26,Alex_26
Alex,020217,hat,26,Alex_26
Alex,020300,stay,27,Alex_27
Alex,020300,black,27,Alex_27
Alex,020300,his,27,Alex_27
Alex,020300,shoe,27,Alex_27
Alex,020314,white,27,Alex_27
Alex,020314,bean,27,Alex_27
Alex,020326,push,27,Alex_27
Alex,020326,box,27,Alex_27
Alex,020326,cup,27,Alex_27
Alex,020326,glove,27,Alex_27
Alex,020326,flag,27,Alex_27
Alex,020326,have,27,Alex_27
Alex,020326,get,27,Alex_27
Alex,020326,them,27,Alex_27
Alex,020326,make,27,Alex_27
Alex,020326,him,27,Alex_27
Alex,020326,say,27,Alex_27
Alex,020326,lion,27,Alex_27
Alex,020326,bus,27,Alex_27
Alex,020326,car,27,Alex_27
Alex,020326,put,27,Alex_27
Alex,020326,with,27,Alex_27
Alex,020326,stick,27,Alex_27
Alex,020326,snowman,27,Alex_27
Alex,020326,stop,27,Alex_27
Alex,020326,mouse,27,Alex_27
Alex,020411,foot,28,Alex_28
Alex,020411,choo,28,Alex_28
Alex,020411,book,28,Alex_28
Alex,020411,house,28,Alex_28
Alex,020411,home,28,Alex_28
Alex,020411,sheep,28,Alex_28
Alex,020411,time,28,Alex_28
Alex,020411,hand,28,Alex_28
Alex,020425,these,28,Alex_28
Alex,020425,not,28,Alex_28
Alex,020425,at,28,Alex_28
Alex,020425,too,28,Alex_28
Alex,020425,knife,28,Alex_28
Alex,020425,face,28,Alex_28
Alex,020425,peekaboo,28,Alex_28
Alex,020425,nice,28,Alex_28
Alex,020425,wait,28,Alex_28
Alex,020425,head,28,Alex_28
Alex,020425,stuck,28,Alex_28
Alex,020425,so,28,Alex_28
Alex,020425,fix,28,Alex_28
Alex,020425,am,28,Alex_28
Alex,020425,man,28,Alex_28
Alex,020425,then,28,Alex_28
Alex,020425,pick,28,Alex_28
Alex,020509,wake,29,Alex_29
Alex,020509,went,29,Alex_29
Alex,020509,old,29,Alex_29
Alex,020509,food,29,Alex_29
Alex,020509,jump,29,Alex_29
Alex,020509,plant,29,Alex_29
Alex,020509,block,29,Alex_29
Alex,020509,game,29,Alex_29
Alex,020509,sit,29,Alex_29
Alex,020509,owl,29,Alex_29
Alex,020509,key,29,Alex_29
Alex,020509,cloud,29,Alex_29
Alex,020509,bee,29,Alex_29
Alex,020509,by,29,Alex_29
Alex,020509,thank_you,29,Alex_29
Alex,020509,bug,29,Alex_29
Alex,020509,hug,29,Alex_29
Alex,020509,kiss,29,Alex_29
Alex,020509,snack,29,Alex_29
Alex,020509,fell,29,Alex_29
Alex,020509,duck,29,Alex_29
Alex,020509,sing,29,Alex_29
Alex,020509,says,29,Alex_29
Alex,020509,cow,29,Alex_29
Alex,020509,baa,29,Alex_29
Alex,020509,be,29,Alex_29
Alex,020523,boo+boo,29,Alex_29
Alex,020523,knee,29,Alex_29
Alex,020523,much,29,Alex_29
Alex,020523,cook,29,Alex_29
Alex,020523,bench,29,Alex_29
Alex,020523,salt,29,Alex_29
Alex,020523,last,29,Alex_29
Alex,020523,hot,29,Alex_29
Alex,020523,gum,29,Alex_29
Alex,020523,touch,29,Alex_29
Alex,020523,yum,29,Alex_29
Alex,020523,bite,29,Alex_29
Alex,020523,going,29,Alex_29
Alex,020523,tape,29,Alex_29
Alex,020523,day,29,Alex_29
Alex,020606,hit,30,Alex_30
Alex,020606,byebye,30,Alex_30
Alex,020606,climb,30,Alex_30
Alex,020606,off,30,Alex_30
Alex,020606,of,30,Alex_30
Alex,020606,nose,30,Alex_30
Alex,020606,lip,30,Alex_30
Alex,020606,tongue,30,Alex_30
Alex,020606,good,30,Alex_30
Alex,020606,now,30,Alex_30
Alex,020606,mouth,30,Alex_30
Alex,020606,leg,30,Alex_30
Alex,020606,stand,30,Alex_30
Alex,020606,done,30,Alex_30
Alex,020606,coke,30,Alex_30
Alex,020606,doll,30,Alex_30
Alex,020606,glue,30,Alex_30
Alex,020606,smile,30,Alex_30
Alex,020606,goes,30,Alex_30
Alex,020606,bad,30,Alex_30
Alex,020606,had,30,Alex_30
Alex,020620,beach,30,Alex_30
Alex,020620,sad,30,Alex_30
Alex,020620,tastes,30,Alex_30
Alex,020620,sleep,30,Alex_30
Alex,020620,doing,30,Alex_30
Alex,020620,find,30,Alex_30
Alex,020620,how'd,30,Alex_30
Alex,020620,lunch,30,Alex_30
Alex,020620,full,30,Alex_30
Alex,020620,swim,30,Alex_30
Alex,020620,woods,30,Alex_30
Alex,020620,swam,30,Alex_30
Alex,020620,pea,30,Alex_30
Alex,020620,sun,30,Alex_30
Alex,020620,clock,30,Alex_30
Alex,020620,will,30,Alex_30
Lily,010102,duckie,13,Lily_13
Lily,010102,yes,13,Lily_13
Lily,010117,duck,13,Lily_13
Lily,010117,moon,13,Lily_13
Lily,010117,hi,13,Lily_13
Lily,010117,cow,13,Lily_13
Lily,010117,dog,13,Lily_13
Lily,010202,ball,14,Lily_14
Lily,010202,eye,14,Lily_14
Lily,010423,bee,16,Lily_16
Lily,010508,no,17,Lily_17
Lily,010508,woof,17,Lily_17
Lily,010611,moo,18,Lily_18
Lily,010117,mommy,13,Lily_13
Lily,010618,that,18,Lily_18
Lily,010618,stuck,18,Lily_18
Lily,010618,a,18,Lily_18
Lily,010618,bye,18,Lily_18
Lily,010701,blue,19,Lily_19
Lily,010701,shoe,19,Lily_19
Lily,010701,book,19,Lily_19
Lily,010701,boat,19,Lily_19
Lily,010719,clock,19,Lily_19
Lily,010719,baa,19,Lily_19
Lily,010719,pea,19,Lily_19
Lily,010719,sun,19,Lily_19
Lily,010719,big,19,Lily_19
Lily,010719,toe,19,Lily_19
Lily,010719,black,19,Lily_19
Lily,010719,byebye,19,Lily_19
Lily,010719,food,19,Lily_19
Lily,010719,bug,19,Lily_19
Lily,010719,moose,19,Lily_19
Lily,010719,hat,19,Lily_19
Lily,010719,cake,19,Lily_19
Lily,010719,sit,19,Lily_19
Lily,010719,shh,19,Lily_19
Lily,010719,kick,19,Lily_19
Lily,010719,is,19,Lily_19
Lily,010803,key,20,Lily_20
Lily,010803,bean,20,Lily_20
Lily,010803,cup,20,Lily_20
Lily,010803,box,20,Lily_20
Lily,010803,choo+choo,20,Lily_20
Lily,010803,chalk,20,Lily_20
Lily,010803,hot,20,Lily_20
Lily,010803,bead,20,Lily_20
Lily,010803,ow,20,Lily_20
Lily,010803,up,20,Lily_20
Lily,010803,cheese,20,Lily_20
Lily,010803,she,20,Lily_20
Lily,010803,and,20,Lily_20
Lily,010803,with,20,Lily_20
Lily,010803,kiss,20,Lily_20
Lily,010814,toast,20,Lily_20
Lily,010814,block,20,Lily_20
Lily,010814,cook,20,Lily_20
Lily,010814,mouse,20,Lily_20
Lily,010814,snow,20,Lily_20
Lily,010814,on,20,Lily_20
Lily,010814,foot,20,Lily_20
Lily,010814,knee,20,Lily_20
Lily,010814,boo+boo,20,Lily_20
Lily,010814,eat,20,Lily_20
Lily,010814,teeth,20,Lily_20
Lily,010814,coat,20,Lily_20
Lily,010814,sock,20,Lily_20
Lily,010814,shake,20,Lily_20
Lily,010814,pig,20,Lily_20
Lily,010827,egg,20,Lily_20
Lily,010827,hand,20,Lily_20
Lily,010827,beach,20,Lily_20
Lily,010827,choo,20,Lily_20
Lily,010827,splash,20,Lily_20
Lily,010827,stick,20,Lily_20
Lily,010827,sad,20,Lily_20
Lily,010827,in,20,Lily_20
Lily,010827,sky,20,Lily_20
Lily,010827,clown,20,Lily_20
Lily,010827,spoon,20,Lily_20
Lily,010827,nose,20,Lily_20
Lily,010827,his,20,Lily_20
Lily,010827,boy,20,Lily_20
Lily,010827,mice,20,Lily_20
Lily,010827,catch,20,Lily_20
Lily,010827,home,20,Lily_20
Lily,010827,bed,20,Lily_20
Lily,010827,car,20,Lily_20
Lily,010827,mop,20,Lily_20
Lily,010827,bat,20,Lily_20
Lily,010827,see,20,Lily_20
Lily,010827,white,20,Lily_20
Lily,010912,plant,21,Lily_21
Lily,010912,lamp,21,Lily_21
Lily,010912,glove,21,Lily_21
Lily,010912,bus,21,Lily_21
Lily,010912,juice,21,Lily_21
Lily,010912,flag,21,Lily_21
Lily,010912,holds,21,Lily_21
Lily,010912,skates,21,Lily_21
Lily,010912,night,21,Lily_21
Lily,010912,stop,21,Lily_21
Lily,010912,sleep,21,Lily_21
Lily,010912,too,21,Lily_21
Lily,010912,eats,21,Lily_21
Lily,010912,all,21,Lily_21
Lily,010912,play,21,Lily_21
Lily,010925,done,21,Lily_21
Lily,010925,got,21,Lily_21
Lily,010925,say,21,Lily_21
Lily,010925,cute,21,Lily_21
Lily,010925,off,21,Lily_21
Lily,010925,find,21,Lily_21
Lily,010925,it,21,Lily_21
Lily,010925,this,21,Lily_21
Lily,010925,out,21,Lily_21
Lily,010925,do,21,Lily_21
Lily,010925,you,21,Lily_21
Lily,010925,lunch,21,Lily_21
Lily,010925,walk,21,Lily_21
Lily,010925,house,21,Lily_21
Lily,010925,then,21,Lily_21
Lily,010925,ouch,21,Lily_21
Lily,010925,not,21,Lily_21
Lily,010925,nice,21,Lily_21
Lily,010925,milk,21,Lily_21
Lily,010925,go,21,Lily_21
Lily,011009,get,22,Lily_22
Lily,011009,the,22,Lily_22
Lily,011009,down,22,Lily_22
Lily,011009,long,22,Lily_22
Lily,011009,bath,22,Lily_22
Lily,011009,head,22,Lily_22
Lily,011009,doll,22,Lily_22
Lily,011009,has,22,Lily_22
Lily,011009,mouth,22,Lily_22
Lily,011009,an,22,Lily_22
Lily,011009,pen,22,Lily_22
Lily,011009,man,22,Lily_22
Lily,011009,now,22,Lily_22
Lily,011009,how,22,Lily_22
Lily,011009,cloud,22,Lily_22
Lily,011009,fall,22,Lily_22
Lily,011022,my,22,Lily_22
Lily,011022,cold,22,Lily_22
Lily,011022,hide,22,Lily_22
Lily,011022,good,22,Lily_22
Lily,011022,look,22,Lily_22
Lily,011022,fell,22,Lily_22
Lily,011022,goes,22,Lily_22
Lily,011022,him,22,Lily_22
Lily,011022,goose,22,Lily_22
Lily,011022,new,22,Lily_22
Lily,011022,please,22,Lily_22
Lily,011022,ice,22,Lily_22
Lily,011022,they,22,Lily_22
Lily,011022,high,22,Lily_22
Lily,011022,buy,22,Lily_22
Lily,011022,some,22,Lily_22
Lily,011107,what,23,Lily_23
Lily,011107,wash,23,Lily_23
Lily,011107,think,23,Lily_23
Lily,011107,he's,23,Lily_23
Lily,011107,bib,23,Lily_23
Lily,011107,dad,23,Lily_23
Lily,011107,he,23,Lily_23
Lily,011107,makes,23,Lily_23
Lily,011107,sing,23,Lily_23
Lily,011107,sled,23,Lily_23
Lily,011107,ant,23,Lily_23
Lily,011107,found,23,Lily_23
Lily,011107,quack,23,Lily_23
Lily,011107,spilt,23,Lily_23
Lily,011107,spilled,23,Lily_23
Lily,011126,these,23,Lily_23
Lily,011126,us,23,Lily_23
Lily,011126,spill,23,Lily_23
Lily,011126,need,23,Lily_23
Lily,011126,couch,23,Lily_23
Lily,011126,does,23,Lily_23
Lily,011126,aunt,23,Lily_23
Lily,011126,says,23,Lily_23
Lily,011126,sheep,23,Lily_23
Lily,011126,meow,23,Lily_23
Lily,011126,cock_a_doodle_doo,23,Lily_23
Lily,011126,swim,23,Lily_23
Lily,011126,who,23,Lily_23
Lily,011126,take,23,Lily_23
Lily,011126,bad,23,Lily_23
Lily,011126,have,23,Lily_23
Lily,011126,sat,23,Lily_23
Lily,011126,love,23,Lily_23
Lily,011126,am,23,Lily_23
Lily,011126,at,23,Lily_23
Lily,011126,pick,23,Lily_23
Lily,011126,each,23,Lily_23
Lily,011126,so,23,Lily_23
Lily,011126,to,23,Lily_23
Lily,020004,fix,24,Lily_24
Lily,020004,snack,24,Lily_24
Lily,020004,yum,24,Lily_24
Lily,020004,bowl,24,Lily_24
Lily,020004,of,24,Lily_24
Lily,020004,going,24,Lily_24
Lily,020004,help,24,Lily_24
Lily,020004,hold,24,Lily_24
Lily,020004,did,24,Lily_24
Lily,020004,them,24,Lily_24
Lily,020004,saw,24,Lily_24
Lily,020004,wolf,24,Lily_24
Lily,020011,knife,24,Lily_24
Lily,020011,close,24,Lily_24
Lily,020011,quiet,24,Lily_24
Lily,020011,be,24,Lily_24
Lily,020011,loves,24,Lily_24
Lily,020011,doing,24,Lily_24
Lily,020011,build,24,Lily_24
Lily,020011,put,24,Lily_24
Lily,020011,wind,24,Lily_24
Lily,020011,coke,24,Lily_24
Lily,020011,lion,24,Lily_24
Lily,020011,fast,24,Lily_24
Lily,020011,zoo,24,Lily_24
Lily,020011,school,24,Lily_24
Lily,020011,sick,24,Lily_24
Lily,020023,cut,24,Lily_24
Lily,020023,mine,24,Lily_24
Lily,020023,me,24,Lily_24
Lily,020023,skate,24,Lily_24
Lily,020023,wait,24,Lily_24
Lily,020023,old,24,Lily_24
Lily,020023,owl,24,Lily_24
Lily,020023,she's,24,Lily_24
Lily,020101,was,25,Lily_25
Lily,020101,dance,25,Lily_25
Lily,020101,leg,25,Lily_25
Lily,020101,what's,25,Lily_25
Lily,011009,face,22,Lily_22
Lily,020101,belt,25,Lily_25
Lily,020101,got_to,25,Lily_25
Lily,020101,blow,25,Lily_25
Lily,020101,we,25,Lily_25
Lily,020108,glue,25,Lily_25
Lily,020108,plays,25,Lily_25
Lily,020108,playing,25,Lily_25
Lily,020108,tongue,25,Lily_25
Lily,020115,thinks,25,Lily_25
Lily,020115,made,25,Lily_25
Lily,020115,had,25,Lily_25
Lily,020115,make,25,Lily_25
Lily,020115,same,25,Lily_25
Lily,020115,mad,25,Lily_25
Lily,020115,buying,25,Lily_25
Lily,020115,why,25,Lily_25
Lily,020115,give,25,Lily_25
Lily,020115,gets,25,Lily_25
Lily,020115,if,25,Lily_25
Lily,020115,said,25,Lily_25
Lily,020115,touch,25,Lily_25
Lily,020123,needs,25,Lily_25
Lily,020123,tape,25,Lily_25
Lily,020123,wake,25,Lily_25
Lily,020123,day,25,Lily_25
Lily,020123,time,25,Lily_25
Lily,020201,bought,26,Lily_26
Lily,020201,went,26,Lily_26
Lily,020201,dump,26,Lily_26
Lily,020201,stand,26,Lily_26
Lily,020215a,chip,26,Lily_26
Lily,020215a,towel,26,Lily_26
Lily,020215a,ate,26,Lily_26
Lily,020215b,nap,26,Lily_26
Lily,020215b,would,26,Lily_26
Lily,020215b,woke,26,Lily_26
Lily,020215b,looks,26,Lily_26
Lily,020215b,those,26,Lily_26
Lily,020215b,push,26,Lily_26
Lily,020227,pull,26,Lily_26
Lily,020227,climb,26,Lily_26
Lily,020227,last,26,Lily_26
Lily,020227,lick,26,Lily_26
Lily,020305,jump,27,Lily_27
Lily,020305,stay,27,Lily_27
Lily,020305,show,27,Lily_27
Lily,020305,sees,27,Lily_27
Lily,020317,slow,27,Lily_27
Lily,020317,washed,27,Lily_27
Lily,020317,jumped,27,Lily_27
Lily,011107,dish,23,Lily_23
Lily,020317,wasn't,27,Lily_27
Lily,020317,plate,27,Lily_27
Lily,020317,fit,27,Lily_27
Lily,020317,hug,27,Lily_27
Lily,020317,but,27,Lily_27
Lily,020402,glass,28,Lily_28
Lily,020402,will,28,Lily_28
Lily,020402,full,28,Lily_28
Lily,020409,sings,28,Lily_28
Lily,020409,snowed,28,Lily_28
Lily,020409,life+jackets,28,Lily_28
Lily,020409,didn't,28,Lily_28
Lily,020416,blew,28,Lily_28
Lily,020416,sweep,28,Lily_28
Lily,020416,taste,28,Lily_28
Lily,020416,blowing,28,Lily_28
Lily,020416,could,28,Lily_28
Lily,020428,stone,28,Lily_28
Lily,020428,gave,28,Lily_28
Lily,020428,waked,28,Lily_28
Lily,020115,gonna,25,Lily_25
Lily,020115,because,25,Lily_25
Lily,020428,bump,28,Lily_28
Lily,020506,picked,29,Lily_29
Lily,020506,closed,29,Lily_29
Lily,020518,kissed,29,Lily_29
Lily,020518,much,29,Lily_29
Lily,020518,falled,29,Lily_29
Lily,020526,loud,29,Lily_29
Lily,020526,thought,29,Lily_29
Lily,020526,swims,29,Lily_29
Lily,020604,jumps,30,Lily_30
Lily,020604,danced,30,Lily_30
Lily,020604,pool,30,Lily_30
Lily,020612,slept,30,Lily_30
Lily,020612,knock,30,Lily_30
Lily,020612,lip,30,Lily_30
Lily,020612,took,30,Lily_30
Lily,020618,bumped,30,Lily_30
Lily,020623,tastes,30,Lily_30
Lily,020623,tooth,30,Lily_30
Violet,010200,go,14,Violet_14
Violet,010200,hi,14,Violet_14
Violet,010420,no,16,Violet_16
Violet,010420,up,16,Violet_16
Violet,010420,moo,16,Violet_16
Violet,010503,this,17,Violet_17
Violet,010603,duck,18,Violet_18
Violet,010618,do,18,Violet_18
Violet,010618,what's,18,Violet_18
Violet,010618,that,18,Violet_18
Violet,010618,did,18,Violet_18
Violet,010618,it,18,Violet_18
Violet,010618,meow,18,Violet_18
Violet,010704,book,19,Violet_19
Violet,010704,too,19,Violet_19
Violet,010704,big,19,Violet_19
Violet,010704,sit,19,Violet_19
Violet,010704,cake,19,Violet_19
Violet,010704,and,19,Violet_19
Violet,010704,me,19,Violet_19
Violet,010722,day,19,Violet_19
Violet,010722,a,19,Violet_19
Violet,010722,head,19,Violet_19
Violet,010722,play,19,Violet_19
Violet,010722,you,19,Violet_19
Violet,010722,to,19,Violet_19
Violet,010420,mommy,16,Violet_16
Violet,010722,shoe,19,Violet_19
Violet,010722,zoo,19,Violet_19
Violet,010722,foot,19,Violet_19
Violet,010805,sweep,20,Violet_20
Violet,010805,done,20,Violet_20
Violet,010805,mop,20,Violet_20
Violet,010805,eye,20,Violet_20
Violet,010805,house,20,Violet_20
Violet,010805,pick,20,Violet_20
Violet,010822,yes,20,Violet_20
Violet,010822,ice,20,Violet_20
Violet,010822,in,20,Violet_20
Violet,010822,the,20,Violet_20
Violet,010822,dog,20,Violet_20
Violet,010822,car,20,Violet_20
Violet,010907,egg,21,Violet_21
Violet,010907,how,21,Violet_21
Violet,010907,clown,21,Violet_21
Violet,010907,ball,21,Violet_21
Violet,010907,out,21,Violet_21
Violet,010907,some,21,Violet_21
Violet,010907,black,21,Violet_21
Violet,010907,blue,21,Violet_21
Violet,010907,box,21,Violet_21
Violet,010907,new,21,Violet_21
Violet,010907,is,21,Violet_21
Violet,010907,bye,21,Violet_21
Violet,010907,love,21,Violet_21
Violet,010907,who,21,Violet_21
Violet,010907,peekaboo,21,Violet_21
Violet,010907,down,21,Violet_21
Violet,010907,pool,21,Violet_21
Violet,010907,hose,21,Violet_21
Violet,010907,see,21,Violet_21
Violet,010907,what,21,Violet_21
Violet,010907,clock,21,Violet_21
Violet,010907,look,21,Violet_21
Violet,010907,at,21,Violet_21
Violet,010907,of,21,Violet_21
Violet,010907,tights,21,Violet_21
Violet,010907,these,21,Violet_21
Violet,010907,men,21,Violet_21
Violet,010907,flag,21,Violet_21
Violet,010907,nice,21,Violet_21
Violet,010907,my,21,Violet_21
Violet,010925,goes,21,Violet_21
Violet,010925,help,21,Violet_21
Violet,010925,take,21,Violet_21
Violet,010925,off,21,Violet_21
Violet,010925,mouse,21,Violet_21
Violet,010925,lion,21,Violet_21
Violet,010925,cow,21,Violet_21
Violet,010925,lamb,21,Violet_21
Violet,010925,cock_a_doodle,21,Violet_21
Violet,010925,quack,21,Violet_21
Violet,010925,baa,21,Violet_21
Violet,010925,pig,21,Violet_21
Violet,010925,white,21,Violet_21
Violet,010925,he,21,Violet_21
Violet,011012,have,22,Violet_22
Violet,011012,hat,22,Violet_22
Violet,011012,with,22,Violet_22
Violet,011012,on,22,Violet_22
Violet,011012,couch,22,Violet_22
Violet,011012,climb,22,Violet_22
Violet,011012,we,22,Violet_22
Violet,011012,mine,22,Violet_22
Violet,011012,put,22,Violet_22
Violet,011012,home,22,Violet_22
Violet,011012,got,22,Violet_22
Violet,011012,chin,22,Violet_22
Violet,011012,blow,22,Violet_22
Violet,011027,those,22,Violet_22
Violet,011027,bean,22,Violet_22
Violet,011027,moon,22,Violet_22
Violet,011027,bug,22,Violet_22
Violet,011027,cup,22,Violet_22
Violet,011027,an,22,Violet_22
Violet,011027,get,22,Violet_22
Violet,011027,looks,22,Violet_22
Violet,011027,none,22,Violet_22
Violet,011027,bat,22,Violet_22
Violet,011027,good,22,Violet_22
Violet,011027,high,22,Violet_22
Violet,011027,sky,22,Violet_22
Violet,011027,had,22,Violet_22
Violet,011027,he's,22,Violet_22
Violet,011027,beach,22,Violet_22
Violet,011027,snow,22,Violet_22
Violet,011027,went,22,Violet_22
Violet,011027,pea,22,Violet_22
Violet,011027,hot,22,Violet_22
Violet,011027,now,22,Violet_22
Violet,011027,toe,22,Violet_22
Violet,011027,them,22,Violet_22
Violet,011027,not,22,Violet_22
Violet,011027,sock,22,Violet_22
Violet,011027,ate,22,Violet_22
Violet,011027,juice,22,Violet_22
Violet,011027,eat,22,Violet_22
Violet,011027,all,22,Violet_22
Violet,011027,time,22,Violet_22
Violet,011027,hide,22,Violet_22
Violet,011027,make,22,Violet_22
Violet,011027,byebye,22,Violet_22
Violet,011115,nose,23,Violet_23
Violet,011115,give,23,Violet_23
Violet,011115,going,23,Violet_23
Violet,011115,ya,23,Violet_23
Violet,011115,think,23,Violet_23
Violet,011115,hand,23,Violet_23
Violet,011115,made,23,Violet_23
Violet,011115,has,23,Violet_23
Violet,011115,sing,23,Violet_23
Violet,011115,sings,23,Violet_23
Violet,011115,playing,23,Violet_23
Violet,011115,old,23,Violet_23
Violet,011128,boy,23,Violet_23
Violet,011128,they,23,Violet_23
Violet,011128,tongue,23,Violet_23
Violet,011128,fix,23,Violet_23
Violet,011128,bath,23,Violet_23
Violet,011128,leg,23,Violet_23
Violet,011128,catch,23,Violet_23
Violet,011128,him,23,Violet_23
Violet,011128,pen,23,Violet_23
Violet,011128,cat,23,Violet_23
Violet,010805,kitty,20,Violet_20
Violet,011128,but,23,Violet_23
Violet,011128,tape,23,Violet_23
Violet,020013,hold,24,Violet_24
Violet,020013,taste,24,Violet_24
Violet,020013,i've,24,Violet_24
Violet,020013,pull,24,Violet_24
Violet,020013,cheese,24,Violet_24
Violet,020013,bus,24,Violet_24
Violet,020013,hug,24,Violet_24
Violet,020013,says,24,Violet_24
Violet,020013,teeth,24,Violet_24
Violet,020013,talked,24,Violet_24
Violet,020027,be,24,Violet_24
Violet,020027,didn't,24,Violet_24
Violet,020027,looked,24,Violet_24
Violet,020027,owl,24,Violet_24
Violet,020027,show,24,Violet_24
Violet,020027,walk,24,Violet_24
Violet,020027,am,24,Violet_24
Violet,020027,please,24,Violet_24
Violet,020027,staying,24,Violet_24
Violet,020027,boat,24,Violet_24
Violet,020027,stuck,24,Violet_24
Violet,020110,does,25,Violet_25
Violet,020110,caught,25,Violet_25
Violet,020110,doing,25,Violet_25
Violet,020110,sick,25,Violet_25
Violet,020110,then,25,Violet_25
Violet,020110,will,25,Violet_25
Violet,020110,pulled,25,Violet_25
Violet,020110,chip,25,Violet_25
Violet,020110,dad,25,Violet_25
Violet,020110,said,25,Violet_25
Violet,020110,fell,25,Violet_25
Violet,020110,fits,25,Violet_25
Violet,020110,close,25,Violet_25
Violet,020110,could,25,Violet_25
Violet,020110,fit,25,Violet_25
Violet,020110,by,25,Violet_25
Violet,020110,was,25,Violet_25
Violet,020110,so,25,Violet_25
Violet,020110,fast,25,Violet_25
Violet,020110,sun,25,Violet_25
Violet,020119,milk,25,Violet_25
Violet,020119,stove,25,Violet_25
Violet,020119,wake,25,Violet_25
Violet,020119,took,25,Violet_25
Violet,020119,his,25,Violet_25
Violet,020119,cute,25,Violet_25
Violet,020119,block,25,Violet_25
Violet,020119,snowman,25,Violet_25
Violet,020119,bed,25,Violet_25
Violet,020119,stick,25,Violet_25
Violet,020211,you'll,26,Violet_26
Violet,020027,because,24,Violet_24
Violet,020211,cut,26,Violet_26
Violet,020211,buy,26,Violet_26
Violet,020211,quiet,26,Violet_26
Violet,020211,wished,26,Violet_26
Violet,020211,find,26,Violet_26
Violet,020211,closed,26,Violet_26
Violet,020211,needs,26,Violet_26
Violet,020211,say,26,Violet_26
Violet,020211,sleep,26,Violet_26
Violet,020211,jumped,26,Violet_26
Violet,020211,wipe,26,Violet_26
Violet,020211,knock,26,Violet_26
Violet,020211,washed,26,Violet_26
Violet,020211,goose,26,Violet_26
Violet,020305,found,27,Violet_27
Violet,020305,maked,27,Violet_27
Violet,020305,she,27,Violet_27
Violet,020305,you've,27,Violet_27
Violet,020305,wait,27,Violet_27
Violet,020305,bump,27,Violet_27
